@relation treino

@attribute CLASSES {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@attribute HU1 real
@attribute HU2 real
@attribute HU3 real
@attribute HU4 real
@attribute HU5 real
@attribute HU6 real
@attribute HU7 real

@data
0,0.5500898211538654,0.13450113614525377,0.011138090931501362,0.0021632726440893751,-2.5213343739903602e-06,-0.00054421539450517302,1.0315044268489526e-05
0,0.5653342695477469,0.12960265032867851,0.0034731667817590418,0.00048122588207270579,1.4121809109388696e-07,-0.00012160942418564106,6.0589797093293822e-07
0,0.44289692215433973,0.094038051363731501,0.0020042902242874061,0.0072081703210185354,2.4179074718008758e-05,0.0018666202486747714,-1.2884847786836577e-05
0,0.43579259108487689,0.07604905401041008,0.0037363910681229456,0.0018570469336138878,3.6156158017614358e-06,1.8740675538351458e-05,3.2948634055146239e-06
0,0.43613453912033212,0.080149574865912135,0.00099832792095959637,0.00059704458262622843,3.8480496371389462e-07,8.7979243466176574e-05,-2.5375800897187538e-07
0,0.39512968063354492,0.04834199024139707,0.0025004803349522077,0.0011830117688056458,1.7786149481542517e-06,7.8627487399567095e-05,9.8814795268706103e-07
0,0.6005233008381925,0.11984478675598387,0.0037265256270635821,0.0018989309731661241,4.6084590065178528e-06,0.00026469994192267242,-2.0686287862336947e-06
0,0.44279234975338277,0.075043327284643996,0.0056402601524111647,0.00025950877183882385,-2.0893141761043146e-07,-8.3068463825752706e-06,-2.3435026636703509e-07
0,0.63537538739013366,0.11922656319562658,0.022044414138323226,0.0030085793519434804,3.9187762859197032e-06,0.00026179725781524932,-2.4186016923015135e-05
0,0.6526754213735394,0.11231686515285506,0.0014906090431485138,0.0010392217806311373,-5.5451578619895007e-07,0.00029326260445359799,-1.1685390339491105e-06
0,0.48913874432304832,0.065956685077439611,0.00019275615213912008,0.0027144230900092393,1.3344787914883424e-06,0.00060340846754245977,-1.440247450466234e-06
0,0.47045479006929347,0.11613186728913323,0.0011357491137874199,0.00082284213113928547,7.6567913806764866e-07,0.00011226821240152033,-2.1560423507217698e-07
0,0.68609739368998623,0.2215538426749159,0.022152515369884614,0.0032600169302290775,-8.8444757215542078e-06,-0.0013828877816323779,2.625419438244448e-05
0,0.54852749999999995,0.14375496115624997,0.0025665612789583666,0.00014880653838231133,4.8313703989414606e-08,-3.3070521132067844e-05,7.8248401149480244e-08
0,0.60999406190903849,0.10910026340183517,0.015761517997536181,0.0082462663019831611,7.4679400882695862e-05,0.00071925764898977658,-5.7107923895373435e-05
0,0.73446893939739077,0.22015174539238386,0.011169639907486806,0.0028556520953679004,9.410254134793565e-06,-0.00059767265634017562,1.3097935954739459e-05
0,0.60497565039087531,0.13581113506252232,0.011669665424818232,0.0026988100971567308,3.8439058173042847e-06,-0.00062579577973603264,1.464973940693325e-05
0,0.41881060106059526,0.063409945834491083,0.0019946811642767822,0.00011709404426015778,-4.5994311305748822e-08,-2.196808298950162e-05,-3.2968780599805078e-08
0,0.73419344830810296,0.36603514947291838,0.014065171781948103,0.0036839403414509597,1.505566792885871e-05,-0.00051692492546717077,2.1829641536034949e-05
0,0.59299566924103786,0.11726259955878238,0.0089627692920784784,0.002372951491657874,1.7676698982850724e-06,-0.00053232570168521118,-1.0799746246119729e-05
0,0.59459099999999998,0.14400625648100004,0.031492567537818705,0.0055967380450472658,-3.4045510094392917e-05,-0.0016337802775785127,6.6044250497324414e-05
0,0.75408873660959985,0.22385711648037326,0.0086984716505227426,0.00079347713183778386,-1.7067553957524384e-06,-0.00025650286104716139,-1.1968920098861015e-06
0,0.59322164351851858,0.16001018608572587,0.023034887811284301,0.0029625752198972418,-2.3258859371530663e-05,-0.0011355702324620258,7.6144960186812341e-06
0,0.67410000000000003,0.18242237000000006,0.028451471940000417,0.0054011963240000139,-1.3533068050521944e-06,-0.0019386671626444108,6.6941985109125263e-05
0,0.6274620487865179,0.13884758352277299,0.0014904664928445826,0.00096853642636800371,5.7255531404939423e-07,0.00022432917448774435,-1.0130847767513279e-06
0,0.44388905889088492,0.064849129147310447,0.0016842444890022908,0.00084627031318670334,1.0061637543289931e-06,8.0347454770738789e-05,-9.1734442261882214e-08
0,0.39023167743372689,0.048670769358191056,0.012678632547642859,0.0022681091619756091,-1.1731666395262328e-05,-0.00048977097767990616,3.2094757051013634e-06
0,0.49868695237824279,0.10406600253390262,0.01129842027196452,0.0037592048076926596,3.2797018027517262e-06,-0.00043836623194527287,2.4278734666243554e-05
0,0.59490540812620762,0.18952673092538463,0.0041387994513665477,0.00054584671334269904,6.5080046967374757e-07,1.406693682551635e-05,4.9956924383221768e-07
0,0.54807240796393697,0.10324098982854145,0.050104318862857364,0.0094313712715054406,-0.00020253811340219905,-0.0030304033566307628,3.1815289379652388e-05
0,0.37873373738969068,0.049304114988949328,0.0022350294157727005,0.00046065302461565982,4.2545271804021877e-07,-3.1165477025888988e-05,1.9356299488838886e-07
0,0.4404972886547297,0.076723104379177773,0.0012946403206231152,0.0025366548213238351,-4.0589215836438232e-06,0.00070227670868474137,-2.1579615112528742e-06
0,0.59934146470409411,0.1135811925785479,0.0037654073073423921,0.00012879367795966886,-1.2467094626146999e-08,3.4128977942844241e-05,-8.8820084957281297e-08
0,0.55908854210215408,0.10201354645510839,0.0081997483410200765,0.00099574854563098535,-2.1733011214833942e-06,-0.0003171202589903854,1.8364019185789911e-06
0,0.5535139755302918,0.15206392901160401,0.014172646278131404,0.0024284607844907752,-1.4240873511416554e-05,-0.00091806003370105036,4.1630262389659838e-07
0,0.5458135426183357,0.17592640322668254,0.011509313051135556,0.0012654831172331992,-4.0822478992795521e-06,-0.00047099775637733345,-2.5807133043954887e-06
0,0.57713657407407415,0.14049672672860941,0.0043741445293961536,0.00080525551428784425,-7.7162248796387108e-07,-0.00027303401804020514,1.2994572004096022e-06
0,0.42938435224169308,0.081068540348762805,0.0088381505684250964,0.0059508065028978773,4.1973833760142659e-05,0.00068889403280221451,1.0033222325870444e-05
0,0.47002990110594756,0.088471647177788271,0.003712534279594689,0.0017645329066039335,4.2234687703854689e-06,6.4104910590981478e-05,1.5996888737521988e-06
0,0.4926818113876858,0.11611087975808156,0.0016011080578227021,0.00040854656953624789,2.5300964996840627e-07,4.3505090339776507e-06,2.1252455063022964e-07
0,0.53513645060588766,0.12414877164675665,0.0049233176255536549,0.001445834907891574,-6.0638144997595154e-08,-0.00035892821260611165,3.8570327121555031e-06
0,0.5165147589290251,0.10537397256632967,0.00072647316916461845,7.3443291487530803e-05,1.3463852853718641e-08,-1.4482306918127695e-05,1.0320603168125483e-08
0,0.41612841796875011,0.081718448467493085,0.00022620381778680951,8.4874540066642843e-05,-9.8435099309143067e-09,2.412712201184512e-05,-6.4349447013853538e-09
0,0.28667997710496612,0.034166898950438403,0.00027214045570566052,0.0011941914420891277,6.7941994925619841e-07,0.00016217910326858041,-4.3028234532883761e-08
0,0.34908851846452066,0.055028604569749617,0.001934712370978693,0.00022505597025080564,-2.1546405981901146e-08,-3.97493035750462e-05,1.4693463025681803e-07
0,0.53513645060588766,0.12414877164675665,0.0049233176255536549,0.001445834907891574,-6.0638144997595154e-08,-0.00035892821260611165,3.8570327121555031e-06
0,0.5165147589290251,0.10537397256632967,0.00072647316916461845,7.3443291487530803e-05,1.3463852853718641e-08,-1.4482306918127695e-05,1.0320603168125483e-08
0,0.52249349091803676,0.10554199372407265,0.0026880341560170523,0.00082089107254040014,8.6442980573391207e-07,-4.5561048333812626e-05,8.600546754144791e-07
0,0.42067997685185188,0.0802064532378607,0.0011701201031450526,0.00014405004158783558,-5.6078841883521685e-08,-3.2044000066600066e-05,-1.8782098760091914e-08
0,0.44273014636526375,0.10869883527147292,0.0012009867298167021,0.00061904795815288772,4.7019907797306002e-07,2.8388958214518714e-05,2.5263621905312682e-07
0,0.35843542171021497,0.053639648428227091,0.00085914623987319442,0.0003075469665859594,1.1696753148278833e-07,-5.1476005477306075e-06,1.0635140354019562e-07
0,0.43022204696610788,0.092705866024608077,0.0029017989201368813,0.00080000749595832534,3.4357107899173359e-07,-7.0088742710429356e-05,1.1694963550897912e-06
0,0.42650981800238785,0.071631026019567084,7.1132926099166168e-05,0.00030097383872187939,-5.4703017978469537e-09,6.5347803151728849e-05,-4.3697013877461221e-08
0,0.39468089849108368,0.079804503487951844,0.00026871224188131234,0.00087721096542766924,4.2582478497351162e-07,0.00023421453490070248,7.5839845419552032e-09
0,0.62486227569882402,0.12255479924575025,0.0030462253307337777,0.0040987877322355157,1.168851127968156e-05,0.0014276184345313695,8.5522760235077821e-06
0,0.51476830659834949,0.084753259546304874,0.0010449207730211815,0.00050152584546711196,-2.4300286876939096e-07,-0.00010528871533786926,-2.6974830122172011e-07
0,0.60955636562447335,0.16354727530360194,0.03938070287215769,0.011368853967813373,8.0342513982785136e-05,-0.0012041544465762498,0.00022674307373549401
0,0.62486227569882402,0.12255479924575025,0.0030462253307337777,0.0040987877322355157,1.168851127968156e-05,0.0014276184345313695,8.5522760235077821e-06
0,0.40995825500855221,0.078128226916610283,0.0029997924318406152,8.1699253877490216e-05,-3.8810356552855542e-08,-1.9478583537465787e-05,1.1384803435645296e-08
0,0.61413461190682861,0.17356390052376658,0.003099844034574379,0.0017893126650065914,-3.333570154617989e-06,0.00071277057309277684,2.5778855687826848e-06
0,0.63909321415348153,0.10644345320884396,0.0026545266588430321,0.00076349979780541023,1.0695573141134006e-06,0.00024432778692899508,-1.9363144323356975e-07
0,0.63957229702669016,0.22265448087564937,0.02771779526571878,0.0063663125168198879,6.7325828845419012e-05,0.0017591223289143707,-5.1177642254265234e-05
0,0.7546304211803907,0.170287223563031,1.8526690898822242e-05,4.6102536334887655e-05,-1.2561709627524277e-09,1.9015174921155919e-05,-4.8727244233537378e-10
0,0.98656112714227506,0.37411132217238535,0.034924451619275536,0.013342794629717372,0.00028723102414303088,0.007908786244173991,-2.1414453483455104e-05
0,0.92657317548219731,0.32754683844476634,0.016170512388890362,0.0077947677918427001,8.0723131486337815e-05,0.0031404026669179831,-3.3794864050697008e-05
0,0.85758246064139942,0.20909607744196601,0.0012142012514523676,0.00084882068376275206,8.511452545000345e-07,0.00035680740543183562,-1.3462429630024588e-07
0,0.80742623906705513,0.19821101394962987,0.002905355721876265,0.012247300622702849,-2.5198949944213353e-05,0.0031824399596877373,-6.8573308130864312e-05
0,0.81732194162542249,0.1771620731231324,0.010160435478150022,0.001257471725878766,1.224136412878115e-06,-4.6329977477912037e-05,-4.3248211649812705e-06
0,0.79925096682271524,0.22381980758045672,0.022806256491701087,0.011599355929452222,0.00017749869125604042,0.0045881359120289221,-6.3925580750735041e-05
0,1.0924365301354597,0.37383769076939599,0.036759305460386832,0.0027892579335191143,-2.4044684559877807e-05,-0.0015373050842435441,1.4816937578511968e-05
0,0.55077700409624042,0.09260140223528944,0.0016996093316887682,0.00061516579692373152,5.5721112057579726e-07,0.00016466728357705039,-2.9185434408011364e-07
0,0.54937867340656843,0.079390860511055525,0.0025851870320680492,0.00058849359120223912,-3.2730116601108451e-07,-2.8971880266347909e-05,-6.478893276583624e-07
0,0.47354558632986654,0.084188581651905223,0.0029597997764254235,0.00090828480255783148,-6.8401777087758957e-08,-9.1526579723311325e-05,-1.4876667406855082e-06
0,0.64425633269975735,0.18541461559353087,0.0086628827683878588,0.0026798511895106932,1.2882388392032147e-05,0.0011252822697179192,-8.7559625885393278e-07
0,0.73382506008291493,0.20137737912424702,0.01061294722259707,0.0082956022986018507,7.7702583165672581e-05,0.0036822287935968459,4.5840061292802088e-06
0,0.42830664225969667,0.073729556258889578,0.00067435666290603939,0.0002580221775456403,1.0105740544001545e-07,-1.1998520432890167e-05,3.7033225811044933e-08
0,0.52660123932345249,0.090006888624974773,0.0080408747750200273,0.011919211490734561,0.00011658720135797028,0.0033312065049417314,4.8279938792281777e-06
0,0.85832647632801073,0.28553638014441901,0.0056496306563680807,0.016834057406043844,0.00015871342022627435,0.0088230480104420899,-4.1973433681975103e-05
0,1.1383994866993801,0.42842856014729941,0.031904456527557676,0.021793939013517463,0.00057410078219996639,0.013399341224707666,-2.5889089758073582e-05
0,0.91071313818239708,0.25537887319389091,0.034791492397272278,0.0035315652014057657,-3.8652804775926457e-05,-0.0014610943278308372,-6.1943411610103497e-06
0,1.1104651620080248,0.35939195685624148,0.04464987948113712,0.012938912720201524,0.00030793737698519663,0.0071875222565633747,-4.3519907862035956e-05
0,0.74693180622416233,0.20556889593903074,0.010035514813859352,0.0012786345904638933,2.6353090641506319e-06,0.00049759667223556485,-3.7461803160157717e-06
0,0.65860137691262965,0.11882020026170702,0.010540792221862411,0.0015267040899935658,5.9792899593562707e-06,0.0005134066304408111,1.3256306482021695e-06
0,0.67553828127622428,0.16182854248912515,0.0038087068048458191,0.0011404254622017602,9.4099082284623359e-07,-0.0003488703597702683,2.1825726096726328e-06
1,0.87199274067714316,0.70958738020657242,0.08521969258777809,0.10138223001672736,0.0094232324320700951,0.084284374720200284,-7.2456051634814736e-05
1,0.68398075521212998,0.41610733445029952,0.05173483866908065,0.063587995423413021,0.0036466298905734594,0.040320471652657369,-6.1902261505689029e-05
1,1.103737997256516,1.1249368756362419,0.11304118364409252,0.053366078686619328,0.0039862919521121871,0.052884273047637931,-0.0011357151316821199
1,0.63719565880916584,0.35444975483508406,0.043438236184515318,0.059021267321103757,0.0029879306496091987,0.03459260304231275,-5.6769882807122135e-05
1,0.97220078875171467,0.91253768102976751,0.21748325284830708,0.22055614341279337,0.048304720764941834,0.21048390718628712,-0.00014924564447419937
1,0.79587037037037034,0.5992948316186556,0.14068745290331927,0.13926774298105141,0.019494099629517262,0.10778329000469576,-2.3223206749561215e-05
1,0.86879883381924194,0.69258355620532253,0.077031179966479596,0.097253513388361496,0.008417614414249569,0.078838441979197663,2.6772156338206263e-05
1,0.97181325432902876,0.91015446582374293,0.0053765396875256289,0.0068564181520655637,4.154905441835441e-05,0.0064276852286944564,-2.5808601116100941e-06
1,1.226908093278464,1.3773128554552629,0.13456212516791616,0.18630262184842633,0.029458779990455108,0.20534222907941349,0.0015170552964596622
1,0.97181325432902876,0.91015446582374293,0.0053765396875256289,0.0068564181520655637,4.154905441835441e-05,0.0064276852286944564,-2.5808601116100941e-06
1,1.226908093278464,1.3773128554552629,0.13456212516791616,0.18630262184842633,0.029458779990455108,0.20534222907941349,0.0015170552964596622
1,0.74125397435959872,0.51738095069492884,0.080435080696109787,0.079834509521476152,0.006397459690210756,0.057384750729969569,-1.4944835909020738e-05
1,1.3042707550713746,1.4893289953361128,0.11676751599292058,0.012735054224821541,-0.00043216954835266611,-0.015526059614076238,0.00023323833753780037
1,1.2440493827160493,1.4784582935528117,0.072133089807434395,0.086427169009603927,0.0068212777216162812,0.10054256420518871,0.00019477070642130462
1,0.64800600000000008,0.36773926963600012,0.049156859471413801,0.056711885385340215,0.0029940607987527174,0.034384982702897145,-4.1927270640921708e-05
1,0.55160591674334469,0.27382573563513452,0.010653712591311485,0.0085334106510533986,8.1343112566972193e-05,0.0041860692875380634,1.8613308352355781e-06
1,0.55221810759585921,0.23507623681860673,0.034980683741914514,0.053915944373413537,0.0023329292379189121,0.025638732135046916,-0.00019989403467238507
1,0.54285190054818155,0.1884568692246068,0.0080526852609749764,0.018811030392997408,0.00021689467670656343,0.0076212496097503475,8.0983880669493487e-05
1,0.49237209774932678,0.1526098266589096,0.005008442079119442,0.009003744755254629,5.26182284101519e-05,0.0028237973974200165,2.9783145753349097e-05
1,0.88368639287849937,0.54978433875992194,0.14897391977555957,0.10167492827272007,0.012375481927294483,0.073553964036669875,-0.001852853069037032
1,0.88368639287849937,0.54978433875992194,0.14897391977555957,0.10167492827272007,0.012375481927294483,0.073553964036669875,-0.001852853069037032
1,0.73998638241923365,0.5050973066675466,0.066555467600926524,0.068195804290231338,0.0045943572447979045,0.048422121491302809,-1.8684473892313072e-05
1,0.84316361849529942,0.64952226212438147,0.044363786303029958,0.064829108992206036,0.0034751032939275613,0.051155094402986108,-0.00010592656092987698
1,0.89202271366032837,0.76258083399860999,0.013716594516163383,0.015264646092860528,0.0002208539446493026,0.013295003006990566,-3.2871630510323901e-06
1,0.62571800000000022,0.33649314512400019,0.049443525260458712,0.057160883804829962,0.0030382411882856428,0.03306798439620947,-5.8637855477246443e-05
1,0.86031807270233196,0.71682082273199776,0.060353610912537048,0.058682889248151203,0.0034923582036106493,0.049473077470584353,2.1149998912992074e-06
1,1.1993642104905271,1.094687206469158,0.56791270605886046,0.35665823008634656,0.15203608202173688,0.33145567112371221,-0.051483158167450797
1,1.0889396467469075,0.90905338986413742,0.019696551128629638,0.0072174910801502488,8.4754520547604115e-06,0.0045639294185684997,8.5636289641854776e-05
1,0.69654984069185266,0.45312226786682469,0.032259294856703244,0.031396102178734259,0.00099916229757109477,0.021101648044584042,-4.7934746814778061e-06
1,0.87899199999999988,0.73876893926399967,0.044196978807960453,0.042987428474417971,0.0018736555786705302,0.036088048409028871,-1.7401847811966253e-05
1,0.6009286254184214,0.30579874814671876,0.032992628048288099,0.04237819253629569,0.0015842063300778402,0.023287013014873102,-3.5718021006860435e-05
1,0.85589993042963208,0.67870166737192761,0.15756168370666329,0.16706877711971282,0.027104136621123678,0.13632031354127702,-0.00033246445664890899
1,1.1330849800237552,1.2572777367417602,0.30239680978921279,0.30162315373849719,0.091093125032354144,0.33814682351874575,-2.490892178011201e-05
1,0.50618199564001531,0.13410572559927916,0.0037918678802618252,0.0028546518328778684,9.0337712462945488e-06,0.0010085231026519109,-2.5690317627243793e-06
1,0.79541375023071181,0.55886771754975939,0.021892159210350239,0.022480486421073784,0.0004872204378109269,0.016590662162503288,-0.00010645835828494738
1,0.737274169921875,0.51391249988228083,0.047886205746294763,0.047231258238866758,0.0022462050019641704,0.033844294815311482,-1.4977390476557991e-06
1,0.73009474218846848,0.50341607792196341,0.072695766307535659,0.070146530550971795,0.0050091473347566966,0.049588487164743053,2.3340532158422096e-06
1,1.3118936155777194,1.6713271772202256,0.13184789569224151,0.13773817473471262,0.018561714374385106,0.17560135525692491,1.3826344469822227e-06
1,0.86573030581295052,0.68513246673677286,0.079422119360049753,0.10746929447661313,0.0099219053484839882,0.087661809382462083,-0.000370300536294606
1,1.2119999060856501,1.4242028013238135,0.17110609320383161,0.18798796657651251,0.033715277877458372,0.22270449087198987,7.4827215086378795e-05
1,1.2577257348409572,1.5475443495604224,0.3610699027267571,0.3705883376842079,0.13556051645022463,0.46069135444813702,-6.6252521534894415e-05
1,0.66149888000000001,0.27779825823907839,0.0015568135308512939,0.010148030599033847,2.7894157054825014e-05,0.0051510462601202772,2.9135799822263966e-05
1,0.48292330660558708,0.13276913107991548,0.00075986702398701464,0.0010754322913150629,9.0575613081608816e-07,0.00033029596976739658,3.5316502019670288e-07
1,1.0673353409559003,1.0916545100087993,0.052410994383877564,0.065811711197352601,0.0038650575261552091,0.068745489266877374,-2.6245408044994973e-05
1,0.57503065014342647,0.23579320548462046,0.02790903134559657,0.040873182585184228,0.0013658225182147125,0.018217089320087265,0.00020063250428504651
1,0.47100762301502186,0.11576781839615974,0.0014652002410188054,0.00064962088153892557,5.5875477374381139e-07,0.00019740727624633863,-2.9911545101151611e-07
1,0.83852192786194601,0.66903785496986212,0.089499032906131287,0.092419223398311157,0.0084052705845643928,0.075584180409531826,-1.7530239520862132e-05
1,0.71515306636232434,0.46356053763299843,0.025276569607988741,0.04081364899829322,0.0013098204046426882,0.027540174543804207,-5.3015564216097027e-05
1,0.54662348976740371,0.24644957190390515,0.03473053872474028,0.038600771855613607,0.0014127045566050588,0.018963465748039837,-4.2711149672533148e-05
1,0.83046490414697205,0.65476987386767038,0.0059321234923223713,0.0056331046512435416,3.2554000783546107e-05,0.0044450368086397093,-7.7316193880595636e-07
1,0.54662348976740371,0.24644957190390515,0.03473053872474028,0.038600771855613607,0.0014127045566050588,0.018963465748039837,-4.2711149672533148e-05
1,0.68642694159223094,0.44447505961770012,0.012639289780824193,0.011483343764201147,0.00013834228461484283,0.0075386913356655155,8.8772341640228243e-07
1,1.0015861090241258,0.9737933500385566,0.34231992993366839,0.34078841607627031,0.11639738265113092,0.33627915489867682,-8.4175303018243011e-05
1,1.030934439218463,1.0313699111095915,0.082471357651858992,0.086914600179033241,0.0073585225017087667,0.088065340109630394,-3.6962775210314103e-06
1,3.6947873799725648,12.183994554428432,17.622149168587207,9.882871535803055,127.95954782642285,24.652082233791354,25.22917319350767
1,3.6947873799725648,12.183994554428432,17.622149168587207,9.882871535803055,127.95954782642285,24.652082233791354,25.22917319350767
1,0.6165386088525695,0.34734898411953535,0.055982852423330197,0.050872268025959566,0.0027148668665711306,0.029982140352122672,-4.603324379063049e-06
1,0.55611272420641544,0.24635639925619335,0.028416409110215722,0.039173792773079245,0.0013041862744045194,0.019153252741421541,-8.5827626963800555e-05
1,0.86362963762812628,0.69720125578194558,0.11264804843979949,0.13083477321482062,0.015881382786105472,0.10894588195235798,-0.00026024353527652152
1,0.984466552734375,0.89248240832239389,0.23250365221304037,0.28767631375069413,0.074399557578101821,0.2687485497991064,-0.00013303314825654361
1,0.55648688046647221,0.25689820266562541,0.034354712318366905,0.043672498202520983,0.0016903527962034348,0.022049801756991047,-6.5706019595757184e-05
1,0.53885180786299514,0.2476449464874543,0.022512214693900991,0.022723588058661502,0.00051390829873577623,0.011282081182404176,-6.8734706417729888e-06
1,0.55866336200612332,0.25997615176180883,0.044839324295222679,0.053925315769757856,0.0026492249793574917,0.02743154354679737,-0.0001137174076359281
1,1.1072986792490085,1.1968392924625357,0.28321144848788993,0.28260898829765657,0.079952908339443976,0.3091745886919306,-5.2043286225275784e-05
1,1.1568657407407408,1.0627153482724623,0.24762790486306324,0.1771107317463505,0.034593847688482671,0.14849994750114778,-0.013379046805792084
1,1.25440017276752,1.5241584407204338,0.19316957056677936,0.2130566442229718,0.04322267414529072,0.2613746882425762,5.4709182858788882e-05
1,1.00813936042524,0.93910636642656964,0.17343856075072506,0.22733975252142222,0.045120788010583487,0.21793923378663924,-0.0014009258086160811
1,0.65415421344219227,0.35583933033455234,0.055605240419873365,0.091422523748043577,0.0065182871313711963,0.053217287585343089,-2.8609253919846273e-05
1,0.55032414814814767,0.25750727138642482,0.032009539774661269,0.044850913910072107,0.0016977338769181558,0.02261388155095187,-7.5325698336614367e-05
1,0.92063621238425974,0.80952666726459144,0.20720222561378662,0.19943280306975855,0.040540108224081724,0.17875090413640662,-0.00023334959608357214
1,0.82123088277502143,0.63866707068803708,0.20912121016514956,0.20672687678270621,0.042982755861391476,0.16518783258703632,-4.122551893261106e-05
1,0.51972351615326806,0.22562978877046838,0.032397613700563474,0.034039550260600682,0.0011302402250875935,0.016088181575368569,-1.9017888562261229e-05
1,1.2398593749999998,1.4498644729003904,0.44166724580580408,0.55119750664076517,0.27196170202903241,0.65544561955792791,-0.00049265982721635737
1,1.1629326185539208,1.3169470227872055,0.446963208664585,0.46043364706093387,0.20887498199119217,0.52797137292855867,-9.1968011867345212e-05
1,0.85371455439814858,0.6915965613350793,0.097069381235024621,0.09804161408351679,0.0095640637307882401,0.081124879240231068,-7.7744287193010509e-05
1,1.0347600000000001,0.9912866704000004,0.027954050761727928,0.054353564247040007,0.0021150542093939808,0.052090360893459572,0.0001238184200054687
1,0.58113801303866519,0.2700752255443683,0.058088681817613008,0.075389052959753899,0.0049861383875843719,0.038775077511952923,-0.00016714108913780607
1,0.84057685206941701,0.51662642950843729,0.22556160816990672,0.10403834891573738,0.015557742995781563,0.072615366408459794,-0.0034588359020940695
1,1.4591135762263385,1.9788826969536577,0.14128290361393217,0.049838336820256138,0.0034916974834464749,0.050916984022511769,-0.0023016652834524538
1,1.2755440921121397,1.5885105991382253,0.30540176265661811,0.31643547894332957,0.09837013293701212,0.39863802280251948,-0.00010923089419833006
1,0.57927297668038402,0.29019752698794393,0.026663951700115467,0.030627017935390327,0.00087491945267886926,0.016487670505097658,-2.309508177978941e-05
1,0.96833600000000009,0.89445484569600031,0.027339182353023676,0.03413828395768298,0.0010428880199183697,0.032270851941301554,-9.3923446958541699e-06
1,0.45041096296296285,0.11004895127080379,0.0049465457981352707,0.010118191918444368,6.755005561419435e-05,0.0031741300208702724,2.368563849320781e-05
1,0.9440374366201747,0.82858140098153221,0.089891230619220441,0.075558753594784561,0.0062057365222501675,0.067928046264790001,-0.00051537246394456619
1,0.7311047818108749,0.48942792311712074,0.041170749614395867,0.046712209252048068,0.0020479301890518726,0.032421662527304433,-4.9112939522570934e-05
1,0.62308404803464146,0.31468087357150915,0.023115682084241026,0.019886395769367973,0.00040337686740761453,0.010778045323394273,-0.00013812739858097035
1,0.78615748154964926,0.49462068503224915,0.038108006202315227,0.084217248159974084,0.0047509550470428942,0.055790800216495517,-0.00043691545366106267
1,1.0464198099038713,0.97963168302226833,0.08966232851343689,0.14928238193341806,0.01726645205711377,0.14110237304191295,0.00039694333288621715
1,0.78086543794534236,0.55769056141236506,0.032064472247765818,0.032904628312178122,0.0010677169574969567,0.02370301636327268,-4.8162822762115576e-05
1,1.0379010431214664,1.012813558202925,0.33218492951560818,0.34366245364112646,0.11611452002559586,0.34517793956154735,-0.00031134696421562628
